39,6426,4,1305514800.0
39,6434,5,1306033200.0
39,6564,5,1276743600.0
39,6640,5,1271300400.0
39,6644,4,1244775600.0
39,6650,5,1272596400.0
39,6729,3,1263866400.0
39,6730,5,1245898800.0
39,6742,4,1244775600.0
39,6759,2,1305342000.0
39,6790,4,1263866400.0
39,6844,5,1306033200.0
39,6864,5,1244775600.0
39,6868,2,1244775600.0
39,6884,5,1306206000.0
39,6901,3,1306378800.0
39,6939,3,1253415600.0
39,6940,1,1244775600.0
39,7070,2,1263866400.0
39,7508,4,1257127200.0
39,7520,5,1306206000.0
39,7548,5,1305860400.0
39,7584,4,1271300400.0
39,7630,4,1271300400.0
39,7701,3,1263866400.0
39,7776,5,1263866400.0
39,79,5,1250132400.0
39,8175,5,1305946800.0
39,8302,5,1306206000.0
39,8570,4,1268103600.0
39,8741,5,1244775600.0
39,8891,5,1305601200.0
39,8960,2,1305860400.0
40,7368,3,1377658800.0
40,7528,5,1275361200.0
40,7553,4,1274324400.0
40,7571,3,1281063600.0
40,764,3,1291514400.0
40,765,3,1335668400.0
40,7661,4,1278558000.0
40,770,5,1355450400.0
40,7954,4,1291082400.0
40,814,3,1284865200.0
40,8196,3,1375066800.0
40,8233,3,1287712800.0
40,8440,3,1306810800.0
40,8528,3,1250650800.0
40,8536,2,1284778800.0
40,8540,4,1265248800.0
40,8548,3,1269918000.0
40,8572,3,1262656800.0
40,858,3,1284433200.0
40,86,3,1283050800.0
40,8622,4,1258250400.0
40,8624,4,1262397600.0
40,8701,4,1256954400.0
40,8711,2,1322791200.0
40,8748,3,1259546400.0
40,8755,4,1296266400.0
40,8760,3,1298602800.0
40,8764,3,1259632800.0
40,8773,3,1305514800.0
40,8776,4,1308884400.0
40,8779,4,1282100400.0
40,8801,4,1262916000.0
40,8802,3,1297821600.0
40,8806,3,1286161200.0
40,8822,4,1266372000.0
40,8823,4,1272164400.0
40,8825,4,1267412400.0
40,8828,4,1272596400.0
40,8831,4,1279508400.0
40,8845,3,1288144800.0
40,8851,4,1278385200.0
40,8854,4,1267585200.0
40,8877,2,1298862000.0
40,8883,3,1267758000.0
40,8887,4,1338692400.0
40,8890,4,1289268000.0
40,8891,3,1270436400.0
40,8894,4,1359770400.0
40,8895,3,1276225200.0
40,8897,4,1307242800.0
40,8902,4,1268276400.0
40,8906,3,1277434800.0
40,8911,3,1269140400.0
40,8912,3,1276570800.0
40,8918,4,1273114800.0
40,8921,4,1342062000.0
40,8925,3,1273287600.0
40,8952,4,1254711600.0
40,8958,4,1270436400.0
40,8965,4,1277002800.0
40,8966,2,1330657200.0
40,8968,3,1288404000.0
40,8969,3,1274410800.0
40,8970,4,1287111600.0
40,8973,4,1254452400.0
40,8974,3,1273546800.0
40,8980,4,1252897200.0
40,8982,4,1264644000.0
40,8983,3,1279681200.0
40,8997,3,1277348400.0
40,8999,4,1270090800.0
40,9001,4,1277953200.0
40,9005,3,1285556400.0
40,9007,4,1275620400.0
40,9015,4,1280113200.0
40,9016,3,1290736800.0
40,9019,2,1310353200.0
40,9044,3,1283396400.0
40,9054,4,1299812400.0
40,9055,4,1278126000.0
40,9062,3,1300244400.0
40,9065,4,1307761200.0
40,9067,4,1299639600.0
40,9077,3,1292464800.0
40,9078,4,1296180000.0
40,9079,4,1304478000.0
40,91,3,1287367200.0
40,9110,4,1293069600.0
40,9121,3,1300676400.0
40,9123,3,1309316400.0
40,9127,4,1293760800.0
40,9130,4,1304910000.0
40,9131,4,1327024800.0
40,9133,3,1273374000.0
40,9134,4,1287972000.0
40,9142,5,1292983200.0
40,9144,3,1351821600.0
40,9145,4,1308020400.0
40,9177,3,1248404400.0
40,9179,3,1275015600.0
40,9190,4,1259287200.0
40,9199,4,1294970400.0
40,920,4,1254452400.0
40,9221,4,1312426800.0
40,9234,4,1252810800.0
40,9235,3,1288144800.0
40,9237,4,1279076400.0
40,924,3,1256954400.0
40,9241,3,1314068400.0
40,9252,4,1302663600.0
40,9256,3,1265162400.0
40,9260,4,1250564400.0
40,9262,3,1249354800.0
40,9263,4,1253674800.0
40,9264,5,1250132400.0
40,9267,4,1256436000.0
40,9268,4,1261879200.0
40,9269,4,1305860400.0
40,9272,4,1297044000.0
40,9280,4,1257559200.0
40,9285,4,1286593200.0
40,9287,4,1328320800.0
40,9290,4,1267844400.0
40,9293,3,1305082800.0
40,9294,3,1288144800.0
40,9301,4,1249614000.0
40,9304,3,1322272800.0
40,9311,3,1282618800.0
40,9317,3,1322618400.0
40,9330,4,1306724400.0
40,9332,2,1305428400.0
40,9335,4,1275966000.0
40,9343,2,1260669600.0
40,9348,3,1308711600.0
40,9349,4,1310266800.0
40,9369,3,1309834800.0
40,9384,4,1294711200.0
40,9389,4,1260151200.0
40,9390,3,1309143600.0
40,9392,3,1288144800.0
40,9394,4,1346036400.0
40,9399,4,1299207600.0
40,9405,4,1288144800.0
40,941,3,1288144800.0
40,9410,4,1257472800.0
40,9418,4,1353290400.0
40,9441,2,1329184800.0
40,9455,3,1348714800.0
40,947,3,1280631600.0
40,9472,4,1338001200.0
40,9489,3,1283655600.0
40,9525,4,1291255200.0
40,9532,3,1342580400.0
40,9533,3,1380510000.0
40,9534,3,1302922800.0
40,9536,2,1282446000.0
40,9539,4,1292378400.0
40,9541,4,1340334000.0
40,9542,4,1276484400.0
40,9544,4,1293847200.0
40,955,3,1256695200.0
40,9559,3,1310180400.0
40,9560,4,1281409200.0
40,9573,3,1289095200.0
40,9587,3,1318042800.0
40,959,3,1263175200.0
40,9590,4,1298170800.0
40,9599,3,1292551200.0
40,9607,3,1337310000.0
40,9609,4,1294106400.0
40,9622,3,1314327600.0
40,9624,4,1320199200.0
40,9625,3,1307156400.0
40,9630,4,1278212400.0
40,9636,3,1316055600.0
40,964,4,1280458800.0
40,9652,3,1309662000.0
40,9657,4,1361934000.0
40,9682,3,1325210400.0
40,9687,3,1350097200.0
40,9693,4,1336359600.0
40,970,3,1287198000.0
40,9702,4,1300071600.0
40,9708,3,1302490800.0
40,9710,4,1301713200.0
40,9720,3,1288836000.0
40,9725,3,1333335600.0
40,9733,4,1327543200.0
40,9741,3,1326938400.0
40,9744,4,1305946800.0
40,9758,4,1321668000.0
40,9772,4,1360893600.0
40,9775,3,1371178800.0
40,9776,4,1328148000.0
40,9779,2,1319076000.0
40,9788,4,1328580000.0
40,9790,3,1321322400.0
40,9791,4,1320372000.0
40,9793,3,1330135200.0
40,9801,3,1364698800.0
40,9802,3,1330048800.0
40,9813,3,1358042400.0
40,9820,3,1329357600.0
40,9832,3,1324692000.0
40,9834,3,1305255600.0
40,9841,3,1308366000.0
40,985,4,1309921200.0
40,9859,4,1370574000.0
40,9865,3,1352944800.0
40,9872,4,1366081200.0
40,989,3,1295488800.0
40,9900,4,1333162800.0
40,9904,3,1331002800.0
40,9905,3,1354586400.0
40,9914,3,1334458800.0
40,9917,3,1333767600.0
40,9923,4,1354068000.0
40,9928,2,1355623200.0
40,9935,4,1332298800.0
40,9940,4,1353722400.0
40,9942,4,1380942000.0
40,9950,4,1336964400.0
40,9956,4,1372993200.0
40,9957,4,1378868400.0
40,9963,4,1370314800.0
40,9971,4,1367031600.0
40,9974,3,1363834800.0
40,9979,5,1353549600.0
41,7002,5,1282359600.0
41,7023,5,1278039600.0
41,7029,5,1292205600.0
41,718,5,1283828400.0
41,7589,4,1280458800.0
41,766,3,1292378400.0
41,78,5,1282014000.0
41,7825,4,1278817200.0
41,80,5,1278039600.0
41,8389,3,1278212400.0
41,9686,5,1281322800.0
41,986,5,1278817200.0
42,6247,5,969850800.0
42,6358,2,969850800.0
42,6363,5,970110000.0
42,6365,3,969850800.0
42,6565,5,969850800.0
42,6652,5,970023600.0
42,6702,4,969850800.0
42,676,3,969850800.0
42,7370,3,969850800.0
42,7443,5,970023600.0
42,7480,5,970023600.0
42,8662,5,969850800.0
43,4139,4,971661600.0
44,6196,4,975636000.0
44,6562,3,976500000.0
44,6658,4,995943600.0
44,7520,4,976759200.0
44,7547,4,971402400.0
44,7548,3,975981600.0
44,7628,2,981165600.0
44,7687,5,993092400.0
44,7713,3,991191600.0
45,6020,3,963198000.0
45,6033,4,963198000.0
45,6043,4,978919200.0
45,6044,3,979005600.0
45,6067,3,963543600.0
45,6161,5,963370800.0
45,6239,5,1009936800.0
45,7508,5,1018839600.0
45,846,5,963370800.0
46,6119,5,963457200.0
47,6565,3,964234800.0
48,7519,3,1074391200.0
48,7754,4,1074909600.0
48,8677,1,1079233200.0
49,7677,5,1074650400.0
50,7873,5,1083121200.0
50,99,3,1084417200.0
51,6057,5,1083034800.0
51,6281,5,1086750000.0
51,6289,5,1080529200.0
51,6294,4,1083207600.0
52,4207,2,1086404400.0
52,6016,4,1084244400.0
52,6129,5,1136944800.0
52,6565,5,1084244400.0
52,6581,4,1136772000.0
52,6660,5,1084244400.0
52,687,4,1086577200.0
52,7893,5,1232157600.0
53,4207,4,1086145200.0
53,7388,5,1067220000.0
54,2375,4,1106100000.0
54,6325,5,1106100000.0
55,2,4,1107914400.0
55,6159,4,1105927200.0
55,62,5,1105927200.0
56,4535,4,1172372400.0
56,4541,4,1171245600.0
56,4554,4,1170900000.0
56,6078,5,1132970400.0
56,6119,5,1174446000.0
56,6168,5,1134698400.0
56,6415,4,1134698400.0
56,6440,4,1139277600.0
56,6505,4,1136858400.0
56,6558,5,1136944800.0
56,6565,5,1133920800.0
56,6694,5,1138759200.0
56,6852,5,1174014000.0
56,736,4,1134180000.0
56,7712,4,1136080800.0
56,7864,5,1139623200.0
56,7998,4,1136340000.0
56,8945,4,1171504800.0
56,902,2,1172804400.0
57,16050,3,1340938800.0
57,2,4,1149390000.0
57,2003,5,1184382000.0
57,3930,4,1340247600.0
58,3268,3,1162177200.0
58,3495,4,1141527600.0
58,3542,4,1181358000.0
58,3569,5,1151636400.0
58,5380,5,1182049200.0
58,6200,4,1180926000.0
58,71,3,1182394800.0
58,8632,4,1176087600.0
58,8656,3,1175914800.0
58,901,5,1157857200.0
59,6560,3,1184468400.0
59,6867,3,1184468400.0
59,91,4,1184382000.0
60,6040,3,1217127600.0
60,6363,5,1144810800.0
60,6599,5,1143255600.0
60,6663,5,1173582000.0
60,6762,4,1168740000.0
60,6852,4,1208660400.0
60,6858,5,1214017200.0
60,6939,5,1215313200.0
60,6946,5,1213498800.0
60,6958,5,1217127600.0
60,7443,5,1142218800.0
60,78,4,1176346800.0
60,84,5,1146884400.0
60,9079,5,1215054000.0
60,9174,1,1226887200.0
61,288,5,1222311600.0
61,30,5,1222830000.0
61,31,5,1223175600.0
61,313,4,1215918000.0
61,32,5,1223089200.0
61,339,4,1226196000.0
61,37,5,1217646000.0
61,380,1,1238382000.0
61,4157,5,1203649200.0
61,4172,5,1217646000.0
61,4186,5,1203649200.0
61,4206,5,1203822000.0
61,4292,5,1223434800.0
61,4467,5,1210129200.0
61,4502,4,1217732400.0
61,4503,5,1211166000.0
61,4540,5,1217473200.0
61,4584,5,1217818800.0
61,4595,5,1203822000.0
61,4625,5,1212202800.0
61,4822,4,1284865200.0
61,4854,1,1285642800.0
61,4868,5,1281322800.0
61,487,3,1266372000.0
61,5264,5,1217905200.0
61,6011,5,1238554800.0
61,6015,4,1215918000.0
61,6017,3,1238468400.0
61,6040,5,1222743600.0
61,6050,5,1224126000.0
61,6051,4,1224640800.0
61,6053,4,1223780400.0
61,6055,5,1218510000.0
61,6056,5,1218596400.0
61,6057,5,1218682800.0
61,6058,5,1209783600.0
61,6071,1,1222311600.0
61,6074,5,1203390000.0
61,6078,5,1211857200.0
61,6107,4,1213066800.0
61,6107,5,1212980400.0
61,6108,4,1220929200.0
61,6125,5,1209870000.0
61,6141,5,1203562800.0
61,6144,5,1226973600.0
61,6171,5,1222743600.0
61,6247,5,1197943200.0
61,6267,5,1203562800.0
61,6365,4,1214362800.0
61,6371,5,1203476400.0
61,6393,3,1212030000.0
61,6480,4,1244257200.0
61,6565,3,1211684400.0
61,6597,5,1219114800.0
61,6614,5,1197684000.0
61,6643,5,1213153200.0
61,6659,5,1218942000.0
61,6660,5,1218855600.0
61,6661,5,1224554400.0
61,6694,5,1257386400.0
61,6728,5,1214449200.0
61,6743,4,1215658800.0
61,6785,5,1237431600.0
61,6789,4,1218337200.0
61,6790,5,1218250800.0
61,6791,5,1218164400.0
61,6794,5,1217991600.0
61,6844,4,1226714400.0
61,6858,5,1219201200.0
61,6884,5,1218942000.0
61,6889,3,1232848800.0
61,6897,5,1224554400.0
61,6931,5,1222657200.0
61,6932,5,1222743600.0
61,7130,4,1282100400.0
61,7161,4,1223953200.0
61,750,4,1224126000.0
61,7584,4,1215658800.0
61,8268,5,1224385200.0
61,876,5,1223262000.0
61,9029,5,1220756400.0
62,662,5,1359856800.0
62,6623,5,1335150000.0
62,6637,4,1340334000.0
62,6638,5,1340161200.0
62,6645,5,1315969200.0
62,6648,5,1316142000.0
62,6651,4,1263348000.0
62,6653,5,1263261600.0
62,6658,3,1263434400.0
62,6688,2,1258768800.0
62,6691,5,1327975200.0
62,6701,5,1253761200.0
62,6702,5,1315796400.0
62,6728,5,1368500400.0
62,6750,5,1314673200.0
62,6753,5,1255489200.0
62,6757,5,1254884400.0
62,6759,4,1257732000.0
62,6762,3,1257904800.0
62,6785,5,1312081200.0
62,6787,5,1375758000.0
62,6797,5,1313982000.0
62,6809,3,1315278000.0
62,6813,1,1305255600.0
62,6829,4,1339642800.0
62,6858,5,1318734000.0
62,6867,4,1305428400.0
62,6885,5,1319335200.0
62,6897,5,1257818400.0
62,6932,5,1259719200.0
62,6939,3,1219546800.0
62,6940,4,1260410400.0
62,6968,5,1347418800.0
62,7012,5,1264039200.0
62,7027,5,1314846000.0
62,7028,4,1257472800.0
62,7056,5,1325728800.0
62,7060,5,1263088800.0
62,7070,2,1311822000.0
62,7083,5,1315450800.0
62,7088,2,1262916000.0
62,7101,3,1259892000.0
62,7115,5,1375326000.0
62,7126,5,1373338800.0
62,7142,5,1317956400.0
62,7155,3,1357783200.0
62,7160,4,1309834800.0
62,7161,5,1311217200.0
62,7167,2,1300071600.0
62,7178,5,1309748400.0
62,7187,5,1377226800.0
62,7194,5,1318647600.0
62,7200,5,1308970800.0
62,7219,5,1324519200.0
62,7232,5,1329098400.0
62,7256,5,1327629600.0
62,7263,5,1351648800.0
62,7265,5,1338174000.0
62,7266,5,1328407200.0
62,7269,3,1353636000.0
62,7273,5,1335668400.0
62,7275,5,1329876000.0
62,7290,5,1331434800.0
62,7294,4,1383616800.0
62,7303,5,1353117600.0
62,7308,5,1349578800.0
62,7310,4,1379473200.0
62,7326,5,1352685600.0
62,7336,2,1363834800.0
62,7345,5,1355796000.0
62,7347,4,1373857200.0
62,7348,3,1377745200.0
62,7361,5,1374289200.0
62,7373,4,1260928800.0
62,7381,5,1265335200.0
62,7480,5,1316055600.0
62,7481,3,1308884400.0
62,7483,5,1314932400.0
62,750,5,1313118000.0
62,7504,5,1256608800.0
62,7546,5,1320026400.0
62,7554,5,1257559200.0
62,7557,5,1361934000.0
62,7560,5,1300590000.0
62,7561,5,1301022000.0
62,7562,2,1301713200.0
62,7566,4,1258336800.0
62,7568,5,1254625200.0
62,7572,5,1254538800.0
62,7574,5,1265508000.0
62,7578,5,1299380400.0
62,7763,5,1331780400.0
62,7773,4,1256868000.0
62,7794,5,1305169200.0
62,7816,4,1255748400.0
62,7996,1,1312599600.0
62,8147,5,1321581600.0
62,8180,5,1252983600.0
62,8225,5,1253847600.0
62,8257,5,1336359600.0
62,8270,5,1304650800.0
62,8358,5,1316142000.0
62,8368,5,1253156400.0
62,8474,3,1315710000.0
62,8591,5,1258250400.0
62,8664,5,1314932400.0
62,8679,5,1251860400.0
62,8701,5,1257040800.0
62,8872,5,1304218800.0
62,8885,2,1371351600.0
62,8891,5,1263520800.0
62,8920,5,1326247200.0
62,9033,4,1327197600.0
62,9076,5,1254193200.0
62,9077,5,1314327600.0
62,9128,5,1313463600.0
62,9234,5,1262311200.0
62,9260,4,1257386400.0
62,9301,5,1257300000.0
62,9316,5,1360375200.0
62,9338,5,1358820000.0
62,9361,5,1316401200.0
62,9512,5,1328839200.0
62,9514,5,1314241200.0
62,9541,5,1314759600.0
62,9634,5,1320890400.0
62,9702,5,1323741600.0
62,9779,5,1351130400.0
62,9781,4,1330657200.0
62,9782,2,1309921200.0
62,9783,5,1323223200.0
62,9793,5,1320631200.0
62,9810,3,1366945200.0
62,9991,5,1343962800.0
62,9999,3,1378263600.0
63,3,3,975895200.0
63,6184,2,982551600.0
63,681,2,973476000.0
64,6032,5,967777200.0
64,6196,2,976068000.0
64,6617,2,1002423600.0
64,7378,3,967863600.0
64,7487,5,961383600.0
64,7584,5,961470000.0
