17521	2733:10	12021:7	13531:5	12975:0	13513:6	13341:2	12326:1	12462:4	13649:8	13620:3	
16796	2733:0	15305:1	2672:2	13590:3	315:4	314:5	4632:6	4625:7	337:8	4584:9	
16771	13004:1	4625:24	13527:8	6331:2	6332:7	13400:5	13429:4	13493:6	12468:0	315:3	
16586	12369:6	12975:2	12417:4	4611:5	13531:1	13649:0	349:7	3242:3	10049:25	431:8	
16493	4167:4	13531:5	11986:1	13341:6	4157:7	14436:25	12326:2	12975:0	3173:19	13649:3	
16469	13164:0	431:1	2276:2	12918:3	12426:4	15625:5	14326:6	14477:7	3165:8	14262:9	
16452	4524:6	4632:7	6038:5	13531:1	1176:10	6040:2	4651:4	6119:0	314:13	12019:8	
16432	14326:3	2541:6	13212:2	4586:8	12105:0	13581:1	2611:7	6323:19	4663:5	315:4	
16412	6068:6	4137:8	14325:5	11920:2	56:17	12105:1	14428:4	14326:0	6016:7	11649:3	
16390	14428:4	12105:1	14325:5	11920:2	4137:8	11649:3	14326:0	6068:6	53:11	6016:7	
16383	14326:0	11920:1	12105:2	14325:3	11649:4	14428:5	6016:6	6068:7	2252:8	48:9	
16374	11986:5	12462:4	13649:1	12242:8	3242:23	12021:6	12326:2	13513:7	12975:0	13531:3	
16362	12105:0	2252:12	11920:3	14326:1	6068:5	53:8	14325:4	13199:2	4137:17	1177:15	
16355	14555:1	12467:4	14503:7	14488:5	4206:21	6266:6	101:0	12454:2	6107:3	2303:12	
16353	6266:6	101:0	12193:8	2353:11	14555:1	12467:4	12454:2	14488:5	6107:3	14503:7	
16285	14436:4	3173:10	4157:2	11984:3	11986:1	12975:0	2267:5	4167:8	14435:6	12102:7	
16262	12975:0	14435:1	12242:7	14436:2	13121:4	3173:14	12102:6	2267:3	4157:9	11986:5	
16246	12105:0	3839:9	431:2	5120:8	13164:4	11320:6	12292:5	2256:1	6649:16	12332:3	
16234	1310:5	6042:4	6119:2	349:20	15691:6	4167:3	12975:0	4157:1	2221:16	11912:7	
16232	2230:21	14326:6	23:16	10187:13	12516:2	12918:4	14352:5	14350:1	14398:0	14323:3	
16221	12975:0	12462:2	12021:5	12101:8	12326:1	13620:3	13531:6	13649:4	13199:7	11649:19	
16198	12975:0	12326:1	13620:2	12462:3	13649:4	13531:5	12021:6	13666:7	12101:8	13513:9	
16149	4157:0	11986:1	2267:2	11984:3	2227:4	12078:5	14435:6	14436:7	3173:8	4167:9	
16130	4157:0	11986:1	2267:2	11984:3	2227:4	12078:5	14435:6	14436:7	3173:8	4167:9	
16113	13528:0	15305:1	337:2	13590:3	390:4	13507:5	2670:6	2733:7	447:8	6937:9	
16091	12975:0	13246:6	11986:4	12242:1	14435:3	14466:5	10296:7	2297:14	14436:2	12462:8	
16071	101:1	14325:0	6323:10	48:2	14416:7	15078:5	178:6	13306:8	14326:4	1:3	
16046	12975:0	11986:1	12101:2	12326:3	12021:4	11984:5	14435:6	4157:7	12078:8	14436:9	
16034	196:5	14325:0	14521:6	101:2	315:8	14501:3	6267:4	333:7	15078:1	4625:11	
15997	6068:5	4157:1	53:3	4167:7	48:4	6119:0	5046:13	13181:2	14325:6	2297:19	
15992	14325:0	101:1	13164:2	178:3	13301:4	12454:5	2826:6	14503:7	447:8	4625:9	
15983	53:2	6119:0	14521:17	6267:5	5046:7	6272:6	13181:4	6159:8	6068:1	2297:3	
15958	6119:0	333:1	4632:2	13409:3	4651:4	315:5	2672:6	13341:7	13531:8	13493:9	
15939	2991:18	12326:2	3165:15	11649:11	14326:14	12975:0	431:10	13620:1	13199:4	12462:3	
15904	12369:7	13004:3	12426:6	6617:18	12479:5	12462:1	12442:0	3242:14	101:13	4207:19	
15870	12975:0	12326:1	12468:2	13004:3	13620:4	12442:5	12021:6	12242:7	13666:8	11986:9	
15865	12975:0	12326:1	12468:2	13004:3	13620:4	12442:5	12021:6	12242:7	13666:8	11986:9	
15859	13121:5	3173:16	14436:4	10296:21	14435:1	12975:0	2267:9	14428:2	12102:3	4167:19	
15853	12975:0	12326:1	13620:2	12468:3	13004:4	12021:5	12442:6	13649:7	13666:8	12242:9	
15821	13004:0	12242:7	12468:1	14501:17	13121:5	12462:2	12326:4	13164:6	101:3	6261:15	
15814	13121:7	13620:2	3165:16	12326:3	431:18	12975:0	2991:13	12442:4	12462:1	13004:6	
15812	13341:5	13004:0	13246:4	12326:8	2733:1	10296:2	315:16	15031:6	12462:3	13620:7	
15802	12326:0	12975:1	13485:2	13620:3	13531:4	13513:5	13341:6	13649:7	13493:8	2733:9	
15785	12442:6	4167:11	12326:2	13620:4	12462:1	12242:8	11986:5	12975:0	13121:3	12021:7	
15739	101:0	13164:1	14488:2	14501:3	14555:4	14503:5	12454:6	6107:7	178:8	10184:9	
15738	14503:5	4168:6	14555:3	13164:1	101:0	14488:2	14501:4	12193:7	6261:18	2303:9	
15730	101:0	14501:1	14488:2	4168:3	14466:4	12242:5	14503:6	13121:7	12383:8	6261:9	
15655	13199:0	11649:5	4127:25	12105:1	53:9	11920:2	6068:6	2252:7	14428:4	14325:3	
15627	14501:19	12326:1	12462:4	12975:0	12468:8	13121:2	12021:7	10296:17	12242:5	13004:3	
15622	10296:17	12462:4	13341:6	12326:1	14507:23	13121:2	12021:7	12975:0	13004:3	12242:5	
15618	101:0	14488:2	10184:14	14501:1	12454:5	6291:11	14325:4	14503:6	2826:25	13164:3	
15588	11984:1	11103:19	14436:4	14428:3	14435:6	4157:18	13121:5	2297:2	12975:0	6212:8	
15546	12975:0	12462:1	13620:2	13649:3	12021:4	13531:5	13341:6	13004:7	13513:8	12468:9	
15543	12975:0	13004:4	11986:5	13620:1	12242:7	12021:2	13121:8	13649:6	14435:24	12468:3	
15506	2303:9	101:0	14555:6	13004:4	6107:2	12426:7	13121:3	12467:5	4584:13	13164:1	
15485	12975:0	13121:1	13698:2	13485:3	14262:4	2312:5	4584:6	2276:7	6616:8	13620:9	
15430	12975:0	13121:1	12918:2	2312:3	13698:4	12123:5	4167:6	2276:7	6107:8	4157:9	
15429	12123:5	2312:3	4167:6	13698:4	12975:0	6107:8	13121:1	14503:25	2276:7	12918:2	
15407	12101:5	14435:10	12462:3	11986:2	13620:6	12326:1	12975:0	12021:4	11649:15	12102:7	
15381	12975:0	2267:4	11986:2	14428:6	3173:8	4157:1	14435:7	14436:5	6196:20	11984:3	
15375	12193:8	12975:1	6261:10	2267:14	12242:6	14466:5	4157:2	13121:4	101:0	4168:3	
15370	12040:18	15682:1	15293:4	6068:6	2607:2	15390:5	6119:7	10920:21	15088:0	15191:3	
15363	101:0	14325:1	14501:2	14488:3	14503:4	13164:5	4168:6	14555:7	6267:8	2311:9	
15355	431:0	13528:1	349:2	12918:3	13590:4	314:5	14398:6	13513:7	12975:8	2594:9	
15341	12975:0	11986:1	4157:2	14436:3	13121:4	14435:5	11984:6	2267:7	4167:8	12102:9	
15316	14435:6	2267:2	11984:5	53:14	12975:0	2227:3	4157:1	6119:8	3173:17	14428:4	
15312	14488:8	6212:18	4168:2	13121:0	4157:4	14436:5	2267:6	14466:7	12975:1	101:3	
15306	14325:0	101:1	13164:2	14501:3	14488:4	14503:5	6107:6	2303:7	178:8	2311:9	
15298	12975:0	4157:1	14436:2	2267:3	11986:4	14435:5	12242:6	11984:7	13121:8	4167:9	
15292	12516:4	1:5	14326:0	14325:3	11920:2	14396:6	6323:18	13199:1	50:7	23:8	
15284	13409:8	4632:5	13341:2	13518:7	12468:6	13666:3	13493:4	6119:0	2672:21	13531:1	
15277	2227:5	13121:6	101:9	4168:4	4157:0	14436:8	2267:1	4167:3	12975:2	6032:12	
15260	14435:7	12975:2	14428:8	14436:5	4157:0	36:14	4168:6	2227:3	11984:4	2267:1	
15258	6119:23	12975:0	11984:5	3173:9	14435:7	4157:1	2267:2	12078:6	11986:3	2227:4	
15252	14326:1	12504:5	15036:6	12462:8	13620:4	11649:3	12326:7	3849:25	11920:2	13199:0	
15248	53:13	4157:2	3173:20	6119:8	14428:3	12975:0	11984:6	14435:5	2267:1	2227:4	
15247	4157:2	3173:20	2227:4	2267:1	11984:6	14428:3	36:21	12975:0	6119:8	14435:5	
15240	14325:2	13121:6	14435:8	11649:5	14326:1	4167:23	6016:4	13199:0	2252:7	14428:3	
15238	14326:7	14398:6	314:9	13486:4	13164:1	6375:19	12105:0	2607:2	12331:5	11320:3	
15234	12975:0	4157:1	4167:2	11986:3	12242:4	2267:5	12462:6	3173:7	13121:8	14435:9	
15223	12078:5	6068:7	11986:4	11984:6	12975:0	4157:2	6119:1	2227:3	53:15	3173:11	
15200	12102:9	11649:3	12975:0	2267:5	11986:2	13121:4	4157:8	14435:6	3173:16	2252:7	
15124	6119:1	11649:12	13199:5	14428:2	6068:0	2227:10	53:6	4127:8	14326:3	11920:4	
15081	13199:5	1177:11	6032:7	14326:3	6068:0	53:6	14428:2	2227:10	6119:1	4127:8	
15071	11649:12	11920:4	6119:1	2252:13	53:6	6068:0	14428:2	4127:8	1177:11	14326:3	
15031	13199:0	14326:1	12975:2	11649:3	14325:4	14428:5	11920:6	6016:7	13121:8	2252:9	
15029	11920:6	14326:1	11649:3	14325:4	23:18	2252:9	13199:0	6016:7	14428:5	12975:2	
14989	12975:0	14435:1	14428:2	11986:3	11984:4	14436:5	12102:6	2267:7	13121:8	2227:9	
14979	12102:6	14436:5	13121:8	11986:3	2267:7	14435:1	14428:2	12975:0	11984:4	4167:18	
14970	53:10	2252:8	11920:3	11649:6	12105:0	14326:2	6068:7	12975:5	13199:1	14428:4	
14952	12105:0	6068:1	6119:2	14428:3	53:4	12975:5	2227:6	2267:7	6032:8	4157:9	
14938	12105:0	6068:1	6119:2	14428:3	53:4	12975:5	2227:6	2267:7	6032:8	4157:9	
14930	12326:0	13004:1	12468:2	13341:3	12462:4	12975:5	13531:6	13649:7	12021:8	13666:9	
14897	12105:0	14326:1	13199:2	11920:3	6068:4	6119:5	14428:6	53:7	4127:8	11649:9	
14893	6119:4	12105:0	2267:6	14428:2	12975:1	4157:7	53:8	6068:3	2227:5	3173:16	
14874	13121:5	101:2	14436:10	4157:1	6261:12	4168:4	12242:6	12975:0	11986:8	4167:3	
14854	11649:5	6016:6	2252:9	14325:2	13199:1	1177:13	11920:3	48:4	4137:15	14326:0	
14847	14428:2	11984:6	14435:1	12975:0	2267:10	14436:7	12102:4	4157:11	13121:5	11986:3	
14839	12975:0	12326:1	11986:2	12462:3	12101:4	12102:5	13121:6	12242:7	13620:8	14435:9	
14834	12242:7	13121:6	14435:9	4157:20	12975:0	12462:3	11986:2	12101:4	12326:1	12102:5	
14817	4127:10	53:7	13199:2	14326:1	11649:8	6068:4	11920:3	2252:11	12105:0	14428:5	
14799	23:12	13199:0	11919:5	12975:6	2252:16	11649:3	3165:4	14326:1	11920:2	12093:7	
14798	12093:7	13199:0	12015:8	12975:6	2375:14	11920:2	14326:1	11919:5	11649:3	3165:4	
14761	12975:0	11984:4	2227:3	3173:9	6119:14	4167:7	2267:2	14436:6	14435:5	4157:1	
14759	14436:5	2227:4	12975:0	2267:2	4167:6	4157:1	3173:9	6196:20	12078:7	11984:3	
14750	2227:3	4157:4	14435:5	2267:2	12975:0	14428:1	6068:12	12105:6	53:16	11986:7	
14710	14326:1	12105:0	2252:6	13199:2	14428:3	11920:5	12975:4	11649:7	6068:8	53:11	
14705	2252:6	12105:0	13199:2	53:11	12975:4	6068:8	14428:3	4157:16	14326:1	11649:7	
14696	12105:0	12975:4	13199:2	2252:6	11649:7	14326:1	11920:5	14428:3	4157:16	6068:8	
14692	2252:6	11920:5	6068:8	14326:1	13199:2	12975:4	12105:0	4157:16	11649:7	14428:3	
14690	14326:0	13199:1	14325:2	11920:3	12516:4	23:5	48:6	11649:7	12033:8	12918:9	
14674	4167:7	12326:2	12093:8	12975:0	4157:6	11986:1	14435:16	12021:3	13649:5	12101:4	
14670	14326:0	12105:1	11920:2	11649:3	14428:4	14325:5	6068:6	6016:7	2252:8	53:9	
14664	12975:0	13199:1	11649:2	12326:3	12021:4	11920:5	14326:6	12462:7	12093:8	13620:9	
14654	12975:3	3849:7	349:4	11920:5	12105:0	2446:22	14326:2	11283:24	13199:1	431:6	
14597	6068:3	2252:9	4137:12	14326:1	53:8	12105:0	11649:4	1177:13	13199:2	14428:5	
14591	12105:0	14326:1	13199:2	6068:3	11649:4	14428:5	14325:6	6119:7	53:8	2252:9	
14586	13199:2	53:8	12105:0	6119:7	2252:9	14325:6	4137:12	11649:4	14326:1	6068:3	
14574	12105:4	48:6	11920:3	2375:11	13199:0	6119:5	14326:2	1177:14	11649:9	14325:1	
14540	11986:6	13620:3	12021:5	12462:2	4167:26	12326:1	13121:4	12101:8	12975:0	13649:7	
14509	15565:4	10058:5	13642:1	12105:0	14245:6	6937:14	2826:3	337:2	1279:18	13698:8	
14503	309:2	13698:0	337:1	447:7	13517:5	13642:6	13622:4	2733:8	13528:3	4584:16	
14486	13341:1	2697:4	13004:7	13698:0	12123:6	4584:13	309:2	15031:3	10296:9	2733:5	
14449	14875:13	10424:4	3849:9	6375:3	12331:2	10544:6	12105:0	11320:1	11156:5	314:12	
14308	3849:8	12975:0	2227:7	5120:18	12078:4	4157:3	11986:2	12105:1	3173:5	431:6	
14296	6038:20	2733:2	13199:0	4625:7	48:5	14325:1	315:8	2672:6	14326:3	2375:4	
14287	14436:7	12326:2	4157:4	3173:9	12078:5	12101:6	11984:3	12975:0	11986:1	2227:13	
14257	12975:0	12326:1	13620:2	12462:3	13531:4	13341:5	13649:6	13004:7	12021:8	13485:9	
14214	12975:0	12462:1	10296:2	12326:3	14435:4	12242:5	12101:6	13004:7	12102:8	14500:9	
14199	13528:2	4584:9	12245:7	6098:20	13341:3	390:6	12918:5	2670:4	13097:1	314:0	
14193	12975:0	13698:1	2733:2	13620:3	13341:4	12326:5	13121:6	13485:7	309:8	15305:9	
14188	12326:0	12975:1	12462:2	12468:3	13004:4	12442:5	13620:6	12021:7	13341:8	13649:9	
14172	12326:1	12975:0	12101:2	13620:3	12129:7	12021:4	3849:19	13513:5	12462:6	15614:15	
14156	10184:2	10187:4	101:0	13164:3	178:6	14325:1	10209:5	14326:7	2282:19	14405:8	
14147	101:0	2733:1	14501:2	4625:3	6291:4	12454:5	14521:6	4632:7	2297:8	6267:9	
14134	178:5	14325:1	10187:4	2282:14	13164:2	10184:3	6074:19	14405:7	101:0	10209:6	
14086	101:0	10184:1	13164:2	10187:3	14326:4	14325:5	12918:6	10209:7	14398:8	10515:9	
14079	2733:0	15305:1	13590:2	2680:3	13620:4	337:5	15031:6	15437:7	2697:8	15614:9	
14072	101:0	12454:1	6291:2	14501:3	13164:4	2733:5	4632:6	4625:7	6267:8	14521:9	
14070	101:0	6291:1	14501:2	2733:3	12454:4	4625:5	13164:6	4632:7	14521:8	6267:9	
14057	3849:9	11320:1	10544:6	12105:0	11156:5	10185:7	10424:4	2528:20	6375:3	12331:2	
14009	12975:0	12326:1	13341:2	13531:3	13620:4	13649:5	13513:6	12021:7	12462:8	13485:9	
13978	12462:4	12468:2	2353:19	14501:5	12442:3	12326:7	101:1	12467:6	12242:8	13004:0	
13947	6272:8	14325:0	6267:2	4632:12	14501:5	14521:7	196:3	101:1	13306:6	15078:4	
13945	13518:3	13666:2	12468:0	315:21	13620:8	13199:7	12462:6	13004:5	13531:1	13649:4	
13941	4201:23	178:8	101:1	14416:7	6267:4	13306:2	48:5	315:6	14325:0	196:3	
13917	3165:8	13199:1	11649:6	12326:4	12462:7	14326:2	12093:3	13620:5	3112:18	12975:0	
13911	6119:2	6068:1	2256:4	5859:17	6032:5	314:11	2249:6	12105:0	13164:3	11320:8	
13891	14500:5	10296:6	14521:2	14466:4	4625:18	15078:7	13409:16	14501:0	6267:3	101:1	
13888	5120:14	12105:2	3849:5	3173:7	2256:24	431:1	11986:4	12975:0	349:6	12326:3	
13848	13199:3	48:19	14325:4	15410:5	12105:1	14326:0	14398:6	11920:2	15191:8	2607:7	
13776	2549:7	2594:1	12331:2	13125:6	1397:9	6375:4	13164:0	6107:5	13067:3	5682:15	
13763	14326:1	10184:5	14325:2	14405:8	10187:7	12516:4	101:0	12033:6	6314:13	13164:3	
13736	14325:0	101:1	13164:2	14326:3	10184:4	10187:5	10209:6	14398:7	13199:8	10515:9	
13692	13121:6	12326:2	11986:1	4167:5	12975:0	3173:4	12078:7	2227:26	431:9	4157:3	
13672	2252:7	2306:5	14501:0	12516:14	101:2	14488:3	2266:6	14350:1	4168:4	14466:8	
13666	11984:5	13121:2	14428:0	12975:1	14435:4	36:11	4157:7	2267:3	14436:6	6212:18	
13655	12918:0	101:1	10184:2	14398:3	10187:4	12191:5	14405:6	14323:7	10209:8	13164:9	
13597	14501:0	12242:1	14500:2	14521:3	14466:4	14435:5	14507:6	13004:7	12975:8	14436:9	
13591	14435:5	13004:7	14507:6	2311:18	14521:3	14500:2	12242:1	14466:4	101:19	14501:0	
13585	12462:0	12468:1	12326:3	13121:6	12242:2	101:12	14501:8	12975:4	13341:7	12442:5	
13576	12975:0	12242:1	14435:2	12326:3	12462:4	13121:5	12102:6	11986:7	13004:8	14436:9	
13567	12975:0	12326:1	12462:2	11986:3	12021:4	12101:5	13620:6	13121:7	12102:8	13649:9	
13564	12326:1	431:9	11986:2	13649:3	12093:6	12975:0	12101:5	3242:23	12105:4	4157:15	
13561	14398:5	10184:1	14323:8	14405:6	12918:2	10209:4	2272:27	10187:3	101:0	13164:7	
13559	13164:2	14325:4	14326:0	13199:1	101:5	10187:7	6107:16	14398:6	2272:15	10184:3	
13552	14436:12	4157:2	12105:1	12975:0	2267:5	53:16	11986:3	12078:6	3173:7	6068:15	
13546	12975:0	11986:1	4157:2	12326:3	3173:4	4167:5	13121:6	431:7	12078:8	12101:9	
13513	10209:6	10187:4	1175:26	2282:14	178:5	14325:2	13164:1	101:0	10184:3	14405:7	
13506	10296:6	14501:0	12242:5	14521:3	13004:4	14466:2	101:1	6261:12	4168:22	14488:7	
13498	12193:5	2303:10	14503:4	4168:7	14555:2	14488:3	14501:6	101:0	6107:8	13164:1	
13495	48:6	13306:5	14404:8	14325:3	101:1	5596:7	12454:0	13164:2	6266:10	4632:4	
13492	12462:2	12326:1	11986:3	12101:7	13620:5	13121:6	13649:8	12021:4	4167:15	12975:0	
13455	349:5	2363:22	12975:0	12105:1	11649:6	431:7	13199:2	14326:3	3165:8	11920:4	
13441	13199:0	14326:1	12426:2	3849:3	13493:4	10185:5	12331:6	11320:7	13485:8	349:9	
13440	13306:9	14501:3	6267:8	101:2	14325:0	315:5	5083:23	15078:1	4632:7	333:4	
13402	11986:3	2227:8	4157:1	4168:7	11984:6	2267:2	14436:5	4167:4	12975:0	6239:19	
13368	12975:0	12326:1	13199:2	13121:3	12021:4	11986:5	12102:6	12101:7	11649:8	12462:9	
13362	349:1	431:2	12975:0	12918:5	3165:7	14398:3	4112:22	12105:6	12332:4	2457:14	
13302	101:0	13164:1	2733:2	12918:3	12191:4	14325:5	178:6	6107:7	4584:8	13301:9	
13182	13164:0	13531:1	2733:2	13590:3	13703:4	349:5	13649:6	431:7	13493:8	13528:9	
13181	2311:12	14521:6	101:0	14501:1	6267:3	12454:4	14555:5	14488:2	14503:7	4206:19	
13170	2821:8	1280:3	12105:2	6119:0	4611:6	2874:1	5662:13	4651:5	447:4	13517:7	
13005	13642:1	1082:17	10058:8	5733:15	6119:0	408:6	2670:3	390:5	1279:2	337:4	
12998	11918:5	5264:18	14325:0	13341:2	4632:9	13199:1	13004:4	6038:6	315:8	2375:3	
12982	13199:0	13121:7	11649:4	12975:1	3165:8	2276:26	14326:2	13620:5	11920:6	12326:3	
12981	13486:4	12105:0	13590:8	4586:15	14326:1	13199:7	11920:6	2733:5	13581:2	2680:3	
12978	12975:0	349:16	3173:4	4157:2	11986:1	2227:6	11984:7	12105:5	2256:8	12078:3	
12970	13531:2	13620:4	12975:0	12326:8	431:5	4611:16	13649:1	12442:6	13622:7	13703:3	
12963	431:18	14262:5	13004:6	12326:3	12442:4	12462:1	13620:2	2991:13	11649:19	3165:16	
12958	3165:5	14326:3	13199:0	11649:9	431:17	12326:2	12975:1	12504:7	13620:4	3849:6	
12954	12021:7	309:19	12975:0	12326:1	13649:5	13531:3	12462:8	13341:2	13513:6	13620:4	
12939	4157:3	2276:11	349:5	3849:6	12078:7	3173:2	431:1	11986:4	15625:19	12975:0	
12938	13531:0	12975:2	13341:5	13485:4	4584:21	309:20	13622:1	13620:6	13649:3	2733:9	
12935	1280:21	13446:6	4632:5	15305:10	315:2	13507:7	4625:1	337:4	2733:0	2672:3	
12934	14521:4	101:5	48:8	4625:6	14325:0	4632:7	6272:21	15078:1	13581:3	14501:2	
12929	2697:5	309:2	12326:4	12123:7	15031:6	13698:0	13341:1	13620:3	10296:11	13004:8	
12925	15031:4	2733:7	13698:0	309:2	12123:5	6616:21	2697:3	13341:1	13620:6	4584:13	
12924	13494:4	13485:0	2733:6	13121:2	13341:3	13528:5	13698:7	13622:8	4584:1	6107:19	
12917	15036:15	11649:5	12021:7	12326:2	13620:3	11920:4	12462:6	12975:1	13199:0	12101:8	
12914	2256:1	5120:14	3849:2	349:13	6375:20	2276:3	12105:4	14428:8	12975:0	11320:15	
12909	12975:0	431:1	3173:2	11986:3	349:4	3849:5	12326:6	4157:7	13121:8	12105:9	
12908	4632:18	14501:2	101:1	13301:14	102:7	14325:0	6267:5	14521:6	15078:3	178:4	
12904	13649:3	349:23	13620:2	12326:1	3173:20	13531:4	11986:6	12462:5	12975:0	13513:7	
12902	4157:13	2227:7	6068:1	13181:4	53:2	5046:6	6159:5	2297:3	196:9	6119:0	
12900	4157:0	11986:1	2267:2	11984:3	2227:4	12078:5	14435:6	14436:7	3173:8	4167:9	
12897	13698:1	4584:6	15305:2	309:16	2733:0	2672:5	11103:9	13590:7	13494:4	13485:3	
12896	14326:0	12105:1	11920:2	2680:3	15078:4	15305:5	13581:6	333:7	2322:8	15437:9	
12888	14488:3	13164:1	101:0	10187:25	14503:7	12191:8	13121:4	2303:6	14501:2	6107:5	
12879	2697:2	15078:7	13581:17	10296:9	4625:4	2733:0	15305:3	309:5	2667:6	337:1	
12874	13199:0	11920:1	11649:2	14326:3	12462:4	13531:5	13620:6	13004:7	13666:8	13649:9	
12871	13004:0	12462:1	12468:2	12442:3	12326:4	13620:5	12242:6	13341:7	101:8	13246:9	
12870	13589:5	12105:0	13486:4	6068:1	4584:8	13528:6	2549:2	13494:7	5859:11	13610:3	
12866	2670:6	2874:7	1279:9	6119:4	6937:5	390:2	15305:24	337:3	13642:1	12105:0	
12864	6119:0	4663:1	13400:2	12105:3	4651:4	12468:5	315:6	13527:7	6331:8	13429:9	
12863	12975:0	13531:1	13649:2	12326:3	13513:4	13341:5	2733:6	13517:7	13620:8	13590:9	
12861	12975:0	13485:3	13531:6	13513:5	12462:4	13590:7	431:10	3849:12	13620:1	12326:2	
12857	12975:0	12326:1	12462:2	13620:3	13004:4	12021:5	12468:6	13341:7	13121:8	12101:9	
12854	101:0	14325:1	14501:2	6267:3	196:4	14521:5	6272:6	13306:7	178:8	15078:9	
12848	13164:1	37:6	14350:5	2670:7	2826:0	12454:2	6125:8	1279:16	447:4	12918:3	
12840	6068:4	6309:5	14555:6	12383:7	101:3	2554:8	4206:1	12105:0	5574:12	102:2	
12835	5673:20	13199:4	12105:0	13164:3	12426:2	13486:1	2607:13	14555:6	349:12	6316:7	
12831	14326:5	5859:16	13164:3	101:1	14416:4	6074:6	14555:2	14325:0	10184:15	13306:7	
12827	12326:4	12468:1	315:16	12462:2	13620:6	13531:8	2733:5	13004:0	13341:7	13246:3	
12823	349:3	12332:5	12105:0	2607:19	14326:2	431:6	10185:7	3849:4	5120:10	13199:1	
12812	12975:0	10296:1	12326:2	14435:3	12462:4	12242:5	14500:6	12101:7	12102:8	13341:9	
12810	12105:1	53:11	14326:0	14428:4	14325:5	6068:6	4137:8	11920:2	6016:7	11649:3	
12809	48:4	14501:8	14325:0	101:1	2217:23	13306:2	14416:5	1:6	178:3	6323:7	
12808	14888:0	15031:1	15045:2	13581:3	14501:4	4625:5	14521:6	2571:7	315:8	2661:9	
12804	13649:6	349:3	4157:4	3242:5	431:2	12417:1	12975:7	6613:25	12369:8	4207:0	
12799	12093:5	15565:7	14262:2	14326:0	13199:1	2991:6	12975:4	12462:8	11649:11	13620:3	
12797	314:13	12105:1	13485:4	13513:2	12975:0	12101:7	3849:5	14428:6	12326:3	13231:8	
12788	14501:10	13004:0	12326:5	2353:14	12468:1	12467:6	101:3	12442:2	13121:8	12462:4	
12780	13199:0	14326:1	11920:2	14325:3	11649:4	2252:5	6016:6	12015:7	14428:8	48:9	
12778	14326:0	13199:1	14325:2	11920:3	48:4	11649:5	6016:6	23:7	12516:8	2252:9	
12776	36:21	2267:1	12975:0	14428:6	11986:7	11984:5	4157:2	2227:4	14435:3	6068:23	
12775	12462:0	12975:5	13004:4	12468:3	12467:8	12326:1	12442:2	13121:6	101:20	13620:7	
12757	2252:8	11649:4	12918:6	11920:2	48:5	14326:0	13199:1	12516:3	6038:13	14398:7	
