17589	15611:0	8388:1	3865:2	5769:3	3865:4	2318:5	425:6	6958:7	11024:8	13723:9	
15939	10913:0	7662:1	4611:2	3845:3	211:4	6307:5	13518:6	5048:7	13581:8	15259:9	
15904	12479:0	309:1	2614:2	10706:3	13098:4	10913:5	309:6	13411:7	14515:8	12817:9	
15870	11798:0	5075:1	101:2	4206:3	12460:4	12369:5	6312:6	14476:7	12100:8	2005:9	
15865	2005:0	12021:1	12460:2	12326:3	101:4	4207:5	14435:6	11423:7	5075:8	7815:9	
15859	878:0	12369:1	4210:2	7543:3	101:4	6212:5	2267:6	14398:7	10251:8	12369:9	
15853	5075:0	2005:1	12326:2	101:3	14515:4	12326:5	4210:6	878:7	11423:8	13666:9	
15821	101:0	6151:1	2353:2	10214:3	1457:4	8744:5	4206:6	14555:7	5102:8	12136:9	
15814	101:0	5646:1	10221:2	6375:3	15195:4	4128:5	7584:6	12462:7	11649:8	2459:9	
15812	1271:0	101:1	15305:2	10980:3	6375:4	13338:5	7584:6	4196:7	5646:8	1411:9	
15802	11939:0	13636:1	2798:2	1289:3	4244:4	14574:5	11779:6	6119:7	479:8	5202:9	
15785	4207:0	101:1	14555:2	13164:3	10980:4	2319:5	6288:6	12016:7	3165:8	7584:9	
15739	1191:0	12227:1	6272:2	5046:3	13073:4	14499:5	11374:6	4172:7	53:8	2218:9	
15738	3173:0	5046:1	6220:2	1191:3	53:4	12657:5	14476:6	2908:7	11397:8	13164:9	
15730	14479:0	10176:1	6292:2	4207:3	12397:4	14541:5	13461:6	8233:7	211:8	1829:9	
15655	12342:0	12417:1	14325:2	2426:3	11649:4	1313:5	6016:6	12:7	4112:8	13199:9	
15627	2908:0	2186:1	12075:2	30:3	3984:4	14436:5	3165:6	4131:7	11551:8	6035:9	
15622	14436:0	12326:1	6099:2	30:3	3984:4	10179:5	3165:6	5264:7	2186:8	2691:9	
15618	13164:0	23:1	12462:2	12003:3	6272:4	10176:5	2252:6	4649:7	12397:8	14561:9	
15588	11991:0	12405:1	4625:2	12104:3	14507:4	1439:5	2227:6	10206:7	12104:8	1280:9	
15546	13004:0	12361:1	5120:2	14559:3	6701:4	2733:5	215:6	1978:7	12479:8	4167:9	
15543	12021:0	14506:1	878:2	101:3	1978:4	14506:5	2213:6	11216:7	4210:8	14506:9	
15506	15045:0	12329:1	12363:2	4181:3	6288:4	11493:5	2323:6	6272:7	101:8	7675:9	
15485	12304:0	6313:1	13004:2	11082:3	12239:4	14501:5	12289:6	1194:7	2309:8	4209:9	
15430	12342:0	6271:1	273:2	12975:3	1562:4	5034:5	1194:6	4179:7	2246:8	14308:9	
15429	12342:0	1598:1	273:2	4179:3	6271:4	5034:5	6700:6	12297:7	2246:8	14308:9	
15407	102:0	2357:1	12262:2	3173:3	687:4	5108:5	2297:6	4557:7	6171:8	14506:9	
15381	14450:0	1189:1	12282:2	1944:3	5120:4	643:5	4127:6	3105:7	3242:8	6317:9	
15375	12361:0	12426:1	4167:2	5086:3	2343:4	3242:5	10724:6	14555:7	12242:8	6746:9	
15370	12101:0	1177:1	4143:2	6382:3	172:4	3584:5	10896:6	1349:7	14384:8	5043:9	
15363	12326:0	1827:1	12242:2	48:3	6291:4	2252:5	7388:6	4168:7	10206:8	14325:9	
15355	12223:0	1670:1	3384:2	2731:3	4152:4	349:5	15096:6	10174:7	1327:8	1082:9	
15341	12975:0	3230:1	41:2	4130:3	6212:4	2252:5	12357:6	12149:7	11623:8	14428:9	
15316	12088:0	6174:1	12078:2	36:3	4157:4	2278:5	14397:6	7423:7	2252:8	11649:9	
15312	14317:0	12397:1	3165:2	11618:3	5049:4	1177:5	25:6	6164:7	4186:8	2255:9	
15306	13121:0	12100:1	4168:2	36:3	1816:4	6291:5	2321:6	7724:7	14427:8	11146:9	
15298	4157:0	12193:1	12211:2	6174:3	211:4	12268:5	14461:6	7535:7	2280:8	683:9	
15292	7392:0	48:1	2233:2	11895:3	10313:4	3165:5	5016:6	11299:7	6006:8	4117:9	
15284	11987:0	11321:1	7423:2	13041:3	4167:4	14350:5	3593:6	6106:7	1938:8	2271:9	
15277	2267:0	12975:1	14397:2	60:3	1177:4	4167:5	3173:6	6119:7	5046:8	11978:9	
15260	36:0	3154:1	12134:2	2252:3	6032:4	11986:5	12133:6	14503:7	4156:8	1190:9	
15258	11920:0	14461:1	6064:2	53:3	4379:4	2487:5	5046:6	3165:7	11299:8	11927:9	
15252	2286:0	12109:1	1177:2	15197:3	7535:4	10107:5	5016:6	43:7	6006:8	5049:9	
15248	11978:0	1177:1	53:2	14429:3	14435:4	4104:5	3163:6	2250:7	12105:8	6016:9	
15247	11921:0	11921:1	53:2	11973:3	14435:4	2250:5	1177:6	4157:7	3163:8	6016:9	
15240	2227:0	11973:1	12033:2	8257:3	6016:4	12089:5	48:6	12089:7	14326:8	10417:9	
15238	6166:0	7660:1	12150:2	10840:3	4:4	2272:5	785:6	4206:7	1185:8	14551:9	
15234	14488:0	3242:1	1189:2	4115:3	12021:4	2267:5	12342:6	11649:7	12191:8	6261:9	
15223	2487:0	4131:1	12086:2	6728:3	10313:4	10107:5	5016:6	14423:7	43:8	1177:9	
15200	12100:0	3162:1	14396:2	12015:3	7372:4	10530:5	6308:6	10569:7	4109:8	21:9	
15124	2908:0	14326:1	6032:2	4127:3	37:4	1177:5	3280:6	11921:7	7492:8	14429:9	
15081	12134:0	14326:1	6032:2	4127:3	10106:4	3280:5	12182:6	12297:7	4:8	7434:9	
15071	12088:0	14326:1	1177:2	4127:3	7492:4	1177:5	6074:6	10106:7	4:8	6016:9	
15031	12417:0	14326:1	2227:2	4428:3	2088:4	6220:5	48:6	6212:7	3736:8	11808:9	
15029	12098:0	14371:1	1177:2	2088:3	2227:4	11920:5	6119:6	4157:7	10165:8	13199:9	
14989	10313:0	14428:1	11984:2	14519:3	11984:4	2227:5	4157:6	3:7	13121:8	12023:9	
14979	3242:0	10332:1	12139:2	3:3	13121:4	2227:5	12242:6	12138:7	14326:8	4157:9	
14970	1314:0	2252:1	12105:2	14399:3	14399:4	5049:5	11649:6	4114:7	6068:8	2253:9	
14952	6119:0	4157:1	12134:2	11649:3	12105:4	12078:5	53:6	2227:7	1177:8	14436:9	
14938	12105:0	1177:1	12134:2	6119:3	4142:4	5046:5	53:6	2227:7	14428:8	11649:9	
14930	12368:0	5112:1	1260:2	12025:3	2244:4	7730:5	309:6	10110:7	6939:8	13036:9	
14897	4127:0	1177:1	11895:2	5049:3	48:4	10107:5	11299:6	6156:7	6006:8	2487:9	
14893	7406:0	13120:1	6068:2	2229:3	13120:4	3154:5	3173:6	3163:7	14430:8	5514:9	
14874	3163:0	7743:1	11321:2	5086:3	6701:4	6288:5	2318:6	2321:7	12242:8	4167:9	
14854	14326:0	12105:1	11920:2	11649:3	6016:4	2375:5	1185:6	56:7	4206:8	1406:9	
14847	13199:0	2252:1	6565:2	11959:3	11575:4	14507:5	11918:6	48:7	4186:8	11649:9	
14839	4157:0	6212:1	20:2	12025:3	12326:4	14506:5	12242:6	11649:7	2250:8	12442:9	
14834	14506:0	12102:1	12297:2	12025:3	11959:4	12268:5	20:6	11649:7	2250:8	4174:9	
14817	14326:0	10133:1	14428:2	13199:3	2227:4	4127:5	6119:6	54:7	12105:8	5046:9	
14799	12959:0	14311:1	12008:2	6011:3	11649:4	3165:5	11963:6	3242:7	4137:8	5046:9	
14798	4137:0	14311:1	3242:2	6011:3	12015:4	13341:5	2227:6	3242:7	11649:8	13341:9	
14761	3173:0	12975:1	11:2	6174:3	11321:4	2267:5	5046:6	12075:7	4105:8	14436:9	
14759	12975:0	53:1	6068:2	12342:3	12078:4	2252:5	1177:6	3154:7	14429:8	4168:9	
14750	2227:0	4168:1	5046:2	14435:3	53:4	4142:5	3173:6	11321:7	11986:8	6068:9	
14710	3163:0	14326:1	2267:2	12975:3	14428:4	11649:5	48:6	2267:7	4157:8	6016:9	
14705	13199:0	3163:1	4168:2	12975:3	11920:4	11649:5	14326:6	2267:7	48:8	6016:9	
14696	6068:0	14326:1	11931:2	12975:3	50:4	11649:5	14399:6	2267:7	4157:8	6016:9	
14692	4142:0	14326:1	11920:2	6016:3	14428:4	11649:5	33:6	2267:7	12089:8	3163:9	
14690	2250:0	12021:1	10141:2	3744:3	6011:4	6017:5	14325:6	6055:7	1:8	11987:9	
14674	12138:0	12007:1	6113:2	14326:3	309:4	1177:5	7372:6	2213:7	4157:8	1177:9	
14670	1819:0	101:1	14428:2	12102:3	2252:4	11973:5	1177:6	10296:7	6016:8	4127:9	
14664	11986:0	14326:1	6174:2	12468:3	7667:4	11649:5	12468:6	12326:7	3162:8	4186:9	
14654	13343:0	3849:1	13344:2	11321:3	2227:4	54:5	4127:6	13353:7	6032:8	14331:9	
14597	2243:0	11919:1	14326:2	11649:3	48:4	12102:5	6068:6	4137:7	12089:8	11915:9	
14591	13199:0	11649:1	4142:2	12089:3	48:4	12105:5	6068:6	1177:7	12102:8	14326:9	
14586	4127:0	1177:1	14326:2	11919:3	48:4	12102:5	6068:6	53:7	10313:8	12098:9	
14574	14326:0	11649:1	4160:2	6032:3	12015:4	1177:5	14325:6	53:7	5049:8	2375:9	
14540	4148:0	3173:1	7528:2	10954:3	12426:4	14329:5	12975:6	12383:7	2254:8	11912:9	
14509	2022:0	4998:1	10012:2	362:3	13838:4	2782:5	1135:6	11647:7	15436:8	5837:9	
14503	11671:0	16079:1	5551:2	2999:3	1289:4	13944:5	4138:6	6059:7	1656:8	425:9	
14486	3748:0	10181:1	11586:2	11686:3	13137:4	15565:5	1870:6	1429:7	10594:8	10594:9	
14449	1397:0	6107:1	2256:2	15024:3	10424:4	13360:5	4584:6	5220:7	2672:8	12507:9	
14308	2487:0	4172:1	1177:2	11299:3	10313:4	6020:5	5016:6	11976:7	3165:8	16:9	
14296	6119:0	2050:1	11166:2	12462:3	14501:4	13301:5	309:6	13098:7	2733:8	4206:9	
14287	6156:0	11480:1	3165:2	11628:3	2218:4	5143:5	13393:6	1984:7	43:8	4138:9	
14257	13517:0	2071:1	2733:2	1230:3	11470:4	56:5	4263:6	3173:7	7078:8	1013:9	
14214	2778:0	10773:1	11230:2	2191:3	12462:4	14921:5	10052:6	4804:7	1163:8	447:9	
14199	5046:0	6020:1	2233:2	1337:3	4497:4	14423:5	16:6	11567:7	1242:8	11920:9	
14193	5762:0	13132:1	1929:2	10557:3	11470:4	314:5	11976:6	13743:7	15614:8	3306:9	
14188	12354:0	13341:1	2233:2	12479:3	10313:4	43:5	4117:6	11976:7	6006:8	5049:9	
14172	7392:0	11925:1	14423:2	53:3	1177:4	2252:5	6156:6	11660:7	3165:8	5016:9	
14156	10515:0	2733:1	10217:2	10184:3	10515:4	14488:5	10350:6	13149:7	178:8	11072:9	
14147	11081:0	3849:1	5049:2	10040:3	13280:4	14323:5	2018:6	1411:7	333:8	6019:9	
14134	10192:0	1323:1	272:2	10197:3	10171:4	11349:5	11586:6	12810:7	2080:8	7084:9	
14086	14398:0	13056:1	7771:2	2818:3	8227:4	10417:5	10515:6	10187:7	14398:8	10209:9	
14079	101:0	1194:1	14435:2	2111:3	2223:4	10251:5	14514:6	13004:7	4209:8	6149:9	
14072	11195:0	2520:1	14943:2	1411:3	5520:4	4031:5	12242:6	337:7	4115:8	13446:9	
14070	2221:0	2018:1	12242:2	1411:3	4186:4	6154:5	14943:6	10040:7	25:8	10296:9	
14057	14398:0	4584:1	1397:2	2256:3	10424:4	5781:5	13493:6	2594:7	6107:8	2276:9	
14009	15043:0	5461:1	13341:2	6829:3	11240:4	4554:5	12885:6	4209:7	390:8	2697:9	
13978	12440:0	6728:1	5046:2	204:3	14541:4	1177:5	2218:6	10507:7	4117:8	11029:9	
13947	12086:0	11925:1	11895:2	11299:3	4138:4	2908:5	1177:6	53:7	6064:8	5049:9	
13945	167:0	8665:1	13513:2	3173:3	4258:4	2690:5	15186:6	5140:7	4706:8	6331:9	
13941	6728:0	4117:1	1177:2	11299:3	11895:4	16:5	5016:6	14399:7	6006:8	2487:9	
13917	12086:0	1177:1	4131:2	11299:3	6064:4	10107:5	5016:6	3165:7	48:8	2218:9	
13911	11323:0	2404:1	11895:2	6006:3	10313:4	14325:5	43:6	1177:7	4138:8	5049:9	
13891	3165:0	1177:1	5046:2	2233:3	13064:4	14968:5	48:6	10810:7	6089:8	6020:9	
13888	6156:0	43:1	12086:2	11299:3	14423:4	2252:5	11976:6	11976:7	4131:8	5049:9	
13848	10216:0	16:1	6728:2	5049:3	11968:4	14423:5	7392:6	11129:7	2218:8	1177:9	
13776	1177:0	2218:1	48:2	14399:3	5016:4	10107:5	11925:6	11976:7	6006:8	11925:9	
13763	43:0	2487:1	11925:2	1177:3	4172:4	10107:5	14423:6	11895:7	6006:8	5016:9	
13736	109:0	1179:1	10315:2	4143:3	14404:4	13266:5	4131:6	10417:7	3173:8	6940:9	
13692	11895:0	10313:1	2218:2	11299:3	10313:4	16:5	5016:6	4138:7	6006:8	14423:9	
13672	10296:0	20:1	14400:2	13473:3	2908:4	1603:5	4167:6	5046:7	1174:8	6106:9	
13666	480:0	8302:1	6020:2	13978:3	2218:4	5016:5	3165:6	4157:7	10314:8	15299:9	
13655	13667:0	1753:1	6056:2	11671:3	15335:4	12417:5	1011:6	57:7	4846:8	2637:9	
13597	2733:0	15036:1	11960:2	11397:3	13004:4	6267:5	11984:6	101:7	1257:8	13385:9	
13591	14435:0	101:1	11397:2	11397:3	12450:4	1257:5	12281:6	2733:7	11960:8	6107:9	
13585	4421:0	14436:1	3748:2	12332:3	13246:4	6247:5	2733:6	11445:7	12326:8	11103:9	
13576	12089:0	101:1	14435:2	4157:3	12025:4	11649:5	6119:6	3154:7	1478:8	2227:9	
13567	11321:0	6057:1	14311:2	3154:3	4112:4	1437:5	12326:6	2256:7	12608:8	36:9	
13564	12086:0	5049:1	4131:2	11299:3	3165:4	14398:5	1177:6	53:7	6006:8	2233:9	
13561	14323:0	11974:1	10705:2	10318:3	10571:4	2:5	10439:6	2733:7	10445:8	10692:9	
13559	10477:0	10544:1	10398:2	10398:3	10432:4	10463:5	10580:6	12206:7	10966:8	10544:9	
13552	5049:0	53:1	3159:2	6459:3	11493:4	2252:5	12314:6	3159:7	7675:8	4296:9	
13546	1177:0	6728:1	48:2	11299:3	12086:4	4172:5	5016:6	2233:7	11895:8	6006:9	
13513	10167:0	14902:1	10137:2	12000:3	10241:4	5885:5	4063:6	1350:7	10242:8	1558:9	
13506	211:0	10924:1	14662:2	7487:3	12037:4	14529:5	10193:6	10193:7	3748:8	6180:9	
13498	5102:0	2233:1	53:2	11299:3	13381:4	14423:5	3514:6	1177:7	6089:8	4172:9	
13495	10181:0	4172:1	10192:2	12987:3	1251:4	154:5	2487:6	11976:7	6006:8	5049:9	
13492	6343:0	7493:1	10770:2	4461:3	10139:4	3241:5	20:6	2614:7	12471:8	12357:9	
13455	6864:0	2866:1	1279:2	15263:3	7462:4	11198:5	12294:6	2029:7	24:8	7070:9	
13441	12099:0	2697:1	11387:2	1281:3	11387:4	10984:5	11384:6	11045:7	15213:8	11924:9	
13440	20:0	11925:1	11895:2	11299:3	1177:4	2252:5	5016:6	4131:7	6006:8	11895:9	
13402	2256:0	14506:1	12200:2	4207:3	1179:4	10206:5	101:6	101:7	12363:8	6264:9	
13368	2246:0	12390:1	10184:2	10237:3	1012:4	6272:5	2299:6	8974:7	12315:8	14559:9	
13362	11900:0	3212:1	2897:2	11696:3	314:4	13295:5	1327:6	15691:7	4109:8	3212:9	
13302	315:0	13164:1	4115:2	1781:3	337:4	11174:5	14325:6	3266:7	2218:8	7553:9	
13182	1069:0	10346:1	2276:2	1753:3	12338:4	12242:5	6266:6	16090:7	5859:8	398:9	
13181	12080:0	4922:1	4611:2	15916:3	14058:4	14207:5	14106:6	12080:7	1944:8	2967:9	
13170	10019:0	6762:1	11859:2	13914:3	2146:4	11850:5	1170:6	3853:7	4694:8	6762:9	
13005	10679:0	6020:1	13287:2	2218:3	43:4	1177:5	5016:6	11976:7	6006:8	4138:9	
12998	10515:0	2991:1	6035:2	12383:3	10182:4	3152:5	1326:6	2:7	15238:8	12383:9	
12982	10176:0	6240:1	9079:2	12296:3	12390:4	11982:5	14325:6	4127:7	2028:8	21:9	
12981	6119:0	10205:1	314:2	2375:3	2018:4	12020:5	11468:6	14501:7	4206:8	12454:9	
12978	3165:0	11299:1	48:2	11299:3	4138:4	11895:5	5016:6	1177:7	6006:8	2252:9	
12970	4812:0	1280:1	12462:2	10207:3	6672:4	1321:5	2874:6	447:7	11961:8	14555:9	
12963	101:0	101:1	5646:2	7584:3	15195:4	6375:5	12426:6	4207:7	10179:8	2459:9	
12958	1177:0	16:1	11895:2	5016:3	10313:4	4117:5	2218:6	14325:7	6006:8	3165:9	
12954	11671:0	15045:1	12648:2	13341:3	2309:4	6829:5	5461:6	390:7	4644:8	13308:9	
12939	12086:0	3165:1	53:2	11895:3	1177:4	10107:5	5049:6	4117:7	6006:8	2218:9	
12938	15305:0	2733:1	2161:2	13698:3	3165:4	5264:5	12101:6	309:7	4625:8	11660:9	
12935	13531:0	1316:1	2191:2	4625:3	11397:4	309:5	13528:6	6940:7	2672:8	7770:9	
12934	1177:0	11925:1	2218:2	14423:3	7392:4	10107:5	5016:6	4172:7	6145:8	48:9	
12929	11468:0	12462:1	11423:2	11726:3	1429:4	15950:5	14207:6	13818:7	2366:8	309:9	
12925	3290:0	3260:1	13030:2	15565:3	14186:4	2366:5	1429:6	14182:7	11713:8	3290:9	
12924	9544:0	1280:1	15596:2	4858:3	6988:4	493:5	13438:6	2716:7	6988:8	11499:9	
12917	2233:0	10868:1	1012:2	53:3	6156:4	10107:5	1177:6	4117:7	12033:8	5049:9	
12914	4180:0	3173:1	15590:2	65:3	2267:4	7689:5	6016:6	12076:7	1896:8	11174:9	
12909	4117:0	11925:1	11895:2	11299:3	1177:4	43:5	5016:6	3165:7	6006:8	2487:9	
12908	2233:0	53:1	11895:2	12033:3	10313:4	4138:5	1177:6	14423:7	6006:8	5046:9	
12904	2733:0	1289:1	5202:2	479:3	10557:4	15519:5	6858:6	3306:7	12417:8	4870:9	
12902	4131:0	1177:1	20:2	6006:3	12086:4	10107:5	2252:6	3165:7	11925:8	5049:9	
12900	11986:0	12101:1	14435:2	11321:3	14506:4	2256:5	6159:6	3165:7	53:8	4167:9	
12897	13528:0	15565:1	2667:2	1411:3	6937:4	4141:5	333:6	11062:7	7951:8	333:9	
12896	12302:0	11320:1	12302:2	2111:3	1429:4	2733:5	14435:6	11671:7	10039:8	4868:9	
12888	12342:0	2487:1	14423:2	4172:3	10403:4	6089:5	10504:6	1177:7	53:8	5049:9	
12879	11939:0	6303:1	15501:2	309:3	1898:4	4584:5	5775:6	11939:7	12109:8	2733:9	
12874	13246:0	11649:1	2535:2	13255:3	13485:4	14326:5	3152:6	53:7	4127:8	2611:9	
12871	15787:0	11845:1	13604:2	3748:3	4611:4	15585:5	2805:6	12975:7	451:8	13552:9	
12870	447:0	2549:1	7409:2	3867:3	1397:4	13999:5	4584:6	6143:7	15128:8	5568:9	
12866	431:0	1576:1	3882:2	2204:3	5784:4	10832:5	1252:6	6642:7	2792:8	12910:9	
12864	13645:0	5639:1	6613:2	11336:3	2541:4	1280:5	1830:6	8388:7	5639:8	15859:9	
12863	12021:0	2792:1	11677:2	10083:3	13649:4	14920:5	6674:6	13494:7	3242:8	4632:9	
12861	5447:0	13517:1	13341:2	1998:3	12123:4	3918:5	2733:6	11222:7	14978:8	4644:9	
12857	11958:0	13909:1	13909:2	13634:3	13709:4	12806:5	1022:6	10985:7	10019:8	10200:9	
12854	11895:0	43:1	10107:2	6156:3	4172:4	10107:5	2218:6	1177:7	5046:8	11299:9	
12848	6659:0	13246:1	15589:2	3724:3	2502:4	4157:5	1028:6	5156:7	11091:8	10209:9	
12840	199:0	3936:1	1428:2	15330:3	1167:4	5857:5	13246:6	2826:7	10093:8	6613:9	
12835	2733:0	14978:1	351:2	13502:3	1698:4	6188:5	11468:6	10209:7	13347:8	13491:9	
12831	4117:0	6728:1	1177:2	16:3	10313:4	10313:5	5016:6	11976:7	10313:8	2487:9	
12827	12326:0	14519:1	12462:2	2312:3	4186:4	13341:5	315:6	11216:7	13041:8	6858:9	
12823	10179:0	12348:1	2111:2	4172:3	2900:4	403:5	13564:6	15432:7	3154:8	7178:9	
12812	11255:0	11976:1	314:2	11421:3	11660:4	2071:5	2733:6	13517:7	15024:8	12450:9	
12810	3154:0	11920:1	12102:2	14428:3	1177:4	12:5	2252:6	4127:7	6032:8	4167:9	
12809	11895:0	14423:1	11925:2	2252:3	43:4	10107:5	1177:6	6156:7	4131:8	5049:9	
12808	5205:0	7381:1	3173:2	3989:3	14480:4	196:5	11103:6	12417:7	6316:8	12118:9	
12804	12442:0	6331:1	7651:2	101:3	4485:4	15305:5	10883:6	3203:7	2574:8	5361:9	
12799	183:0	11105:1	15216:2	13201:3	1365:4	10202:5	6266:6	4179:7	3960:8	1125:9	
12797	12086:0	11925:1	11895:2	4138:3	1177:4	2233:5	5016:6	6006:7	10313:8	16:9	
12788	12315:0	6309:1	3157:2	13308:3	14799:4	12315:5	13308:6	11267:7	4192:8	349:9	
12780	14428:0	13199:1	14325:2	3173:3	4167:4	2227:5	14326:6	11649:7	23:8	6027:9	
12778	14326:0	14325:1	2252:2	11649:3	6016:4	1185:5	12105:6	56:7	6016:8	4167:9	
12776	12105:0	6068:1	3173:2	2267:3	14428:4	36:5	13121:6	4157:7	10296:8	6196:9	
12775	3165:0	53:1	5016:2	2252:3	12467:4	1177:5	11299:6	11976:7	6006:8	4138:9	
